2017-05-22 10:48:35.376 [main:788 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.gaotianye.springboot.spider.SpiderApplicationTests], using SpringBootContextLoader
2017-05-22 10:48:43.789 [main:9201] [o.s.w.s.m.m.a.RequestMappingHandlerAdapter] - [ INFO ]  Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@6c1826dc: startup date [Mon May 22 10:48:37 CST 2017]; root of context hierarchy
2017-05-22 10:48:43.906 [main:9318] [o.s.w.s.m.m.a.RequestMappingHandlerMapping] - [ INFO ]  Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-05-22 10:48:43.908 [main:9320] [o.s.w.s.m.m.a.RequestMappingHandlerMapping] - [ INFO ]  Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-05-22 10:48:43.980 [main:9392] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:48:43.981 [main:9393] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:48:44.095 [main:9507] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:48:44.507 [main:9919] [o.s.s.a.ScheduledAnnotationBeanPostProcessor] - [ INFO ]  No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2017-05-22 10:48:44.528 [main:9940] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########展示爬虫的基本信息如下#########
2017-05-22 10:48:44.529 [main:9941] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########京东redis初始化url：https://item.jd.com/4390094.html
2017-05-22 10:48:44.529 [main:9941] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########下载实现类：com.gaotianye.springboot.spider.download.HttpClientDownloadImpl
2017-05-22 10:48:44.529 [main:9941] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########解析实现类：com.gaotianye.springboot.spider.process.JDProcessImpl
2017-05-22 10:48:44.529 [main:9941] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########存储实现类：com.gaotianye.springboot.spider.store.ConsoleStore
2017-05-22 10:48:44.532 [main:9944] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  Started SpiderApplicationTests in 8.418 seconds (JVM running for 10.656)
2017-05-22 10:48:49.331 [main:14743] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：1908,url：https://item.jd.com/4390094.html
2017-05-22 10:48:49.848 [main:15260] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：31,url：http://p.3.cn/prices/mgets?skuIds=J_4390094
2017-05-22 10:48:49.944 [Thread-1:15356] [o.s.w.c.s.GenericWebApplicationContext] - [ INFO ]  Closing org.springframework.web.context.support.GenericWebApplicationContext@6c1826dc: startup date [Mon May 22 10:48:37 CST 2017]; root of context hierarchy
2017-05-22 10:53:19.873 [main:482 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.gaotianye.springboot.spider.SpiderApplicationTests], using SpringBootContextLoader
2017-05-22 10:53:19.882 [main:491 ] [o.s.t.c.s.AbstractContextLoader] - [ INFO ]  Could not detect default resource locations for test class [com.gaotianye.springboot.spider.SpiderApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2017-05-22 10:53:19.883 [main:492 ] [o.s.t.c.s.AnnotationConfigContextLoaderUtils] - [ INFO ]  Could not detect default configuration classes for test class [com.gaotianye.springboot.spider.SpiderApplicationTests]: SpiderApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2017-05-22 10:53:20.081 [main:690 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Found @SpringBootConfiguration com.gaotianye.springboot.spider.SpiderApplication for test class com.gaotianye.springboot.spider.SpiderApplicationTests
2017-05-22 10:53:20.097 [main:706 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2017-05-22 10:53:20.115 [main:724 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Could not instantiate TestExecutionListener [org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttribute]
2017-05-22 10:53:20.117 [main:726 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Could not instantiate TestExecutionListener [org.springframework.test.context.transaction.TransactionalTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttributeSource]
2017-05-22 10:53:20.124 [main:733 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4b7dd928, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@333bf7d0, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@260a92f7, org.springframework.test.context.support.DirtiesContextTestExecutionListener@36a9a4, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4bb4e18, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@25040c15, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2cb549af, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@31f89717, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@378780a2, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@210e2829]
2017-05-22 10:53:20.864 [main:1473] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  Starting SpiderApplicationTests on DESKTOP-I84AP7P with PID 12948 (started by gaotianye in E:\CelLoud\spider)
2017-05-22 10:53:20.864 [main:1473] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  The following profiles are active: dev
2017-05-22 10:53:20.922 [main:1531] [o.s.w.c.s.GenericWebApplicationContext] - [ INFO ]  Refreshing org.springframework.web.context.support.GenericWebApplicationContext@39a83e27: startup date [Mon May 22 10:53:20 CST 2017]; root of context hierarchy
2017-05-22 10:53:21.320 [background-preinit:1929] [o.h.validator.internal.util.Version] - [ INFO ]  HV000001: Hibernate Validator 5.2.4.Final
2017-05-22 10:53:23.950 [main:4559] [o.s.w.s.m.m.a.RequestMappingHandlerAdapter] - [ INFO ]  Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@39a83e27: startup date [Mon May 22 10:53:20 CST 2017]; root of context hierarchy
2017-05-22 10:53:24.075 [main:4684] [o.s.w.s.m.m.a.RequestMappingHandlerMapping] - [ INFO ]  Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-05-22 10:53:24.076 [main:4685] [o.s.w.s.m.m.a.RequestMappingHandlerMapping] - [ INFO ]  Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-05-22 10:53:24.152 [main:4761] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:53:24.152 [main:4761] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:53:24.251 [main:4860] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:53:24.708 [main:5317] [o.s.s.a.ScheduledAnnotationBeanPostProcessor] - [ INFO ]  No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2017-05-22 10:53:24.729 [main:5338] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########展示爬虫的基本信息如下#########
2017-05-22 10:53:24.729 [main:5338] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########京东redis初始化url：https://item.jd.com/4390094.html
2017-05-22 10:53:24.730 [main:5339] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########下载实现类：com.gaotianye.springboot.spider.download.HttpClientDownloadImpl
2017-05-22 10:53:24.730 [main:5339] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########解析实现类：com.gaotianye.springboot.spider.process.JDProcessImpl
2017-05-22 10:53:24.730 [main:5339] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########存储实现类：com.gaotianye.springboot.spider.store.ConsoleStore
2017-05-22 10:53:24.734 [main:5343] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  Started SpiderApplicationTests in 4.438 seconds (JVM running for 5.644)
2017-05-22 10:53:27.768 [main:8377] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：2454,url：https://item.jd.com/4390094.html
2017-05-22 10:53:28.517 [main:9126] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：307,url：http://p.3.cn/prices/mgets?skuIds=J_4390094
2017-05-22 10:53:28.626 [Thread-1:9235] [o.s.w.c.s.GenericWebApplicationContext] - [ INFO ]  Closing org.springframework.web.context.support.GenericWebApplicationContext@39a83e27: startup date [Mon May 22 10:53:20 CST 2017]; root of context hierarchy
2017-05-22 10:56:37.196 [main:596 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.gaotianye.springboot.spider.SpiderApplicationTests], using SpringBootContextLoader
2017-05-22 10:56:37.207 [main:607 ] [o.s.t.c.s.AbstractContextLoader] - [ INFO ]  Could not detect default resource locations for test class [com.gaotianye.springboot.spider.SpiderApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2017-05-22 10:56:37.208 [main:608 ] [o.s.t.c.s.AnnotationConfigContextLoaderUtils] - [ INFO ]  Could not detect default configuration classes for test class [com.gaotianye.springboot.spider.SpiderApplicationTests]: SpiderApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2017-05-22 10:56:37.419 [main:819 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Found @SpringBootConfiguration com.gaotianye.springboot.spider.SpiderApplication for test class com.gaotianye.springboot.spider.SpiderApplicationTests
2017-05-22 10:56:37.434 [main:834 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2017-05-22 10:56:37.450 [main:850 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Could not instantiate TestExecutionListener [org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttribute]
2017-05-22 10:56:37.456 [main:856 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Could not instantiate TestExecutionListener [org.springframework.test.context.transaction.TransactionalTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttributeSource]
2017-05-22 10:56:37.457 [main:857 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1319e736, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@99a9406, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@36c1ad7, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2e561b02, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@17073812, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5af2318d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@52934ea0, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@450f14ba, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6119e2c1, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6a761eb4]
2017-05-22 10:56:38.271 [main:1671] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  Starting SpiderApplicationTests on DESKTOP-I84AP7P with PID 7116 (started by gaotianye in E:\CelLoud\spider)
2017-05-22 10:56:38.272 [main:1672] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  The following profiles are active: dev
2017-05-22 10:56:38.337 [main:1737] [o.s.w.c.s.GenericWebApplicationContext] - [ INFO ]  Refreshing org.springframework.web.context.support.GenericWebApplicationContext@49c384c5: startup date [Mon May 22 10:56:38 CST 2017]; root of context hierarchy
2017-05-22 10:56:38.800 [background-preinit:2200] [o.h.validator.internal.util.Version] - [ INFO ]  HV000001: Hibernate Validator 5.2.4.Final
2017-05-22 10:56:41.660 [main:5060] [o.s.w.s.m.m.a.RequestMappingHandlerAdapter] - [ INFO ]  Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@49c384c5: startup date [Mon May 22 10:56:38 CST 2017]; root of context hierarchy
2017-05-22 10:56:41.793 [main:5193] [o.s.w.s.m.m.a.RequestMappingHandlerMapping] - [ INFO ]  Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-05-22 10:56:41.795 [main:5195] [o.s.w.s.m.m.a.RequestMappingHandlerMapping] - [ INFO ]  Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-05-22 10:56:41.885 [main:5285] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:56:41.885 [main:5285] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:56:41.995 [main:5395] [o.s.w.s.h.SimpleUrlHandlerMapping] - [ INFO ]  Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-05-22 10:56:42.481 [main:5881] [o.s.s.a.ScheduledAnnotationBeanPostProcessor] - [ INFO ]  No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2017-05-22 10:56:42.504 [main:5904] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########展示爬虫的基本信息如下#########
2017-05-22 10:56:42.504 [main:5904] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########京东redis初始化url：https://item.jd.com/4390094.html
2017-05-22 10:56:42.504 [main:5904] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########下载实现类：com.gaotianye.springboot.spider.download.HttpClientDownloadImpl
2017-05-22 10:56:42.505 [main:5905] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########解析实现类：com.gaotianye.springboot.spider.process.JDProcessImpl
2017-05-22 10:56:42.505 [main:5905] [c.g.s.spider.runner.StartUpRunner] - [ INFO ]  #########存储实现类：com.gaotianye.springboot.spider.store.ConsoleStore
2017-05-22 10:56:42.513 [main:5913] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  Started SpiderApplicationTests in 4.867 seconds (JVM running for 6.594)
2017-05-22 10:57:00.002 [pool-1-thread-1:23402] [c.g.s.spider.scheduler.Spider] - [ INFO ]  开始执行调度任务.......................
2017-05-22 10:57:02.241 [pool-1-thread-1:25641] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：1710,url：https://item.jd.com/4390094.html
2017-05-22 10:57:02.994 [pool-1-thread-1:26394] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：322,url：http://p.3.cn/prices/mgets?skuIds=J_4390094
2017-05-22 10:57:11.858 [main:35258] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：968,url：https://item.jd.com/4390094.html
2017-05-22 10:57:19.173 [main:42573] [c.g.s.spider.utils.PageUtils] - [ INFO ]  页面下载成功，消耗时间：310,url：http://p.3.cn/prices/mgets?skuIds=J_4390094
2017-05-22 10:57:25.244 [Thread-1:48644] [o.s.w.c.s.GenericWebApplicationContext] - [ INFO ]  Closing org.springframework.web.context.support.GenericWebApplicationContext@49c384c5: startup date [Mon May 22 10:56:38 CST 2017]; root of context hierarchy
2017-05-22 10:57:53.436 [main:494 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.gaotianye.springboot.spider.SpiderApplicationTests], using SpringBootContextLoader
2017-05-22 10:57:53.450 [main:508 ] [o.s.t.c.s.AbstractContextLoader] - [ INFO ]  Could not detect default resource locations for test class [com.gaotianye.springboot.spider.SpiderApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2017-05-22 10:57:53.452 [main:510 ] [o.s.t.c.s.AnnotationConfigContextLoaderUtils] - [ INFO ]  Could not detect default configuration classes for test class [com.gaotianye.springboot.spider.SpiderApplicationTests]: SpiderApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2017-05-22 10:57:53.669 [main:727 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Found @SpringBootConfiguration com.gaotianye.springboot.spider.SpiderApplication for test class com.gaotianye.springboot.spider.SpiderApplicationTests
2017-05-22 10:57:53.684 [main:742 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2017-05-22 10:57:53.704 [main:762 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Could not instantiate TestExecutionListener [org.springframework.test.context.transaction.TransactionalTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttributeSource]
2017-05-22 10:57:53.705 [main:763 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Could not instantiate TestExecutionListener [org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]. Specify custom listener classes or make the default listener classes (and their required dependencies) available. Offending class: [org/springframework/transaction/interceptor/TransactionAttribute]
2017-05-22 10:57:53.712 [main:770 ] [o.s.b.t.c.SpringBootTestContextBootstrapper] - [ INFO ]  Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@7186c71b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4779f7d7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@187e68ea, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1319e736, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@99a9406, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@36c1ad7, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@2e561b02, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@17073812, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5af2318d, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@52934ea0]
2017-05-22 10:57:54.508 [main:1566] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  Starting SpiderApplicationTests on DESKTOP-I84AP7P with PID 4780 (started by gaotianye in E:\CelLoud\spider)
2017-05-22 10:57:54.508 [main:1566] [c.g.s.spider.SpiderApplicationTests] - [ INFO ]  The following profiles are active: dev
